Saint Kitts and Nevis,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Saint Kitts and Nevis,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Saint Kitts and Nevis,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,47
Saint Kitts and Nevis,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,53
Saint Kitts and Nevis,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Saint Kitts and Nevis,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,482
Saint Kitts and Nevis,External Health Expenditure (EXT) per Capita in US$,,0
Saint Kitts and Nevis,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,431
Saint Kitts and Nevis,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,29
Saint Lucia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Saint Lucia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Saint Lucia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,49
Saint Lucia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,51
Saint Lucia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Saint Lucia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,234
Saint Lucia,External Health Expenditure (EXT) per Capita in US$,,1
Saint Lucia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,206
Saint Lucia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,25
Saint Vincent and the Grenadines,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
Saint Vincent and the Grenadines,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,99
Saint Vincent and the Grenadines,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,64
Saint Vincent and the Grenadines,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,34
Saint Vincent and the Grenadines,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Saint Vincent and the Grenadines,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,110
Saint Vincent and the Grenadines,External Health Expenditure (EXT) per Capita in US$,,4
Saint Vincent and the Grenadines,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,100
Saint Vincent and the Grenadines,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,31
Suriname,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6
Suriname,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Suriname,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,59
Suriname,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,41
Suriname,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Suriname,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,140
Suriname,External Health Expenditure (EXT) per Capita in US$,,1
Suriname,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,90
Suriname,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,31
Trinidad and Tobago,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Trinidad and Tobago,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Trinidad and Tobago,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,53
Trinidad and Tobago,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,47
Trinidad and Tobago,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Trinidad and Tobago,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,526
Trinidad and Tobago,External Health Expenditure (EXT) per Capita in US$,,0
Trinidad and Tobago,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,447
Trinidad and Tobago,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,33
United States of America,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,17
United States of America,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
United States of America,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,50
United States of America,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,50
United States of America,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,9
United States of America,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"5,107"
United States of America,External Health Expenditure (EXT) per Capita in US$,,0
United States of America,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,"1,126"
United States of America,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,38
Uruguay,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9
Uruguay,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Uruguay,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,71
Uruguay,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,29
Uruguay,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,7
Uruguay,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,464
Uruguay,External Health Expenditure (EXT) per Capita in US$,,0
Uruguay,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,279
Uruguay,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,33
Uruguay,Current health expenditure by health care functions (preliminary data),Million NCU,"157,764"
Uruguay,Preventive care,Million NCU,"8,420"
Venezuela (Bolivarian Republic of),Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,1
Venezuela (Bolivarian Republic of),Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Venezuela (Bolivarian Republic of),Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,16
Venezuela (Bolivarian Republic of),Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,84
Venezuela (Bolivarian Republic of),Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,0
Venezuela (Bolivarian Republic of),Domestic Private Health Expenditure (PVT-D) per Capita in US$,,79
Venezuela (Bolivarian Republic of),External Health Expenditure (EXT) per Capita in US$,,0
Venezuela (Bolivarian Republic of),Out-of-Pocket Expenditure (OOPS) per Capita in US$,,59
Venezuela (Bolivarian Republic of),General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,14
Afghanistan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,12
Afghanistan,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,81
Afghanistan,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,5
Afghanistan,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,75
Afghanistan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
Afghanistan,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,51
Afghanistan,External Health Expenditure (EXT) per Capita in US$,,13
Afghanistan,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,51
Afghanistan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,26
Afghanistan,Current health expenditure by health care functions (preliminary data),Million NCU,"162,236"
Afghanistan,Preventive care,Million NCU,"12,543"
Bahrain,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Bahrain,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Bahrain,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,58
Bahrain,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,42
Bahrain,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Bahrain,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,474
Bahrain,External Health Expenditure (EXT) per Capita in US$,,0
Bahrain,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,344
Bahrain,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,32
Djibouti,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3
Djibouti,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,74
Djibouti,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,47
Djibouti,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,27
Djibouti,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Djibouti,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,19
Djibouti,External Health Expenditure (EXT) per Capita in US$,,18
Djibouti,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,19
Djibouti,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,38
Egypt,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Egypt,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Egypt,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,33
Egypt,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,67
Egypt,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Egypt,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,71
Egypt,External Health Expenditure (EXT) per Capita in US$,,0
Egypt,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,64
Egypt,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,32
Iran,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9
Iran,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Iran,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,51
Iran,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,49
Iran,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Iran,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,232
Iran,External Health Expenditure (EXT) per Capita in US$,,0
Iran,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,199
Iran,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,19
Iraq,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
Iraq,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Iraq,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,42
Iraq,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,58
Iraq,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Iraq,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,122
Iraq,External Health Expenditure (EXT) per Capita in US$,,0
Iraq,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,122
Iraq,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,35
Jordan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8
Jordan,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,91
Jordan,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,45
Jordan,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,46
Jordan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Jordan,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,156
Jordan,External Health Expenditure (EXT) per Capita in US$,,32
Jordan,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,104
Jordan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,29
Kuwait,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Kuwait,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Kuwait,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,87
Kuwait,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,13
Kuwait,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5
Kuwait,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,193
Kuwait,External Health Expenditure (EXT) per Capita in US$,,0
Kuwait,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,193
Kuwait,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,52
Lebanon,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8
Lebanon,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,99
Lebanon,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,50
Lebanon,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,49
Lebanon,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Lebanon,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,353
Lebanon,External Health Expenditure (EXT) per Capita in US$,,7
Lebanon,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,239
Lebanon,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,30
Morocco,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Morocco,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Morocco,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,43
Morocco,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,57
Morocco,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Morocco,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,92
Morocco,External Health Expenditure (EXT) per Capita in US$,,0
Morocco,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,87
Morocco,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,30
Oman,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
Oman,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Oman,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,88
Oman,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,12
Oman,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Oman,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,72
Oman,External Health Expenditure (EXT) per Capita in US$,,0
Oman,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,39
Oman,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,45
Pakistan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3
Pakistan,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,98
Pakistan,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,32
Pakistan,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,67
Pakistan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
Pakistan,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,30
Pakistan,External Health Expenditure (EXT) per Capita in US$,,1
Pakistan,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,27
Pakistan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,21
Qatar,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3
Qatar,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Qatar,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,81
Qatar,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,19
Qatar,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Qatar,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,318
Qatar,External Health Expenditure (EXT) per Capita in US$,,0
Qatar,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,147
Qatar,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,33
Sudan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6
Sudan,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,95
Sudan,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,18
Sudan,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,77
Sudan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
Sudan,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,148
Sudan,External Health Expenditure (EXT) per Capita in US$,,10
Sudan,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,140
Sudan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,14
Tunisia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Tunisia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Tunisia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,57
Tunisia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,42
Tunisia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Tunisia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,106
Tunisia,External Health Expenditure (EXT) per Capita in US$,,1
Tunisia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,98
Tunisia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,30
United Arab Emirates,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3
United Arab Emirates,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
United Arab Emirates,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,72
United Arab Emirates,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,28
United Arab Emirates,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
United Arab Emirates,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,380
United Arab Emirates,External Health Expenditure (EXT) per Capita in US$,,0
United Arab Emirates,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,256
United Arab Emirates,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,30
Albania,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Albania,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,29
Andorra,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10
Andorra,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Andorra,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,49
Andorra,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,51
Andorra,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5
Andorra,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"2,060"
Andorra,External Health Expenditure (EXT) per Capita in US$,,0
Andorra,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,"1,688"
Andorra,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,36
Armenia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10
Armenia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,99
Armenia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,13
Armenia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,85
Armenia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
Armenia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,348
Armenia,External Health Expenditure (EXT) per Capita in US$,,5
Armenia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,344
Armenia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,26
Armenia,Current health expenditure by health care functions (preliminary data),Million NCU,"576,632"
Armenia,Preventive care,Million NCU,"6,922"
Austria,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10
Austria,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Austria,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,72
Austria,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,28
Austria,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,8
Austria,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"1,364"
Austria,External Health Expenditure (EXT) per Capita in US$,,0
Austria,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,949
Austria,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,49
Austria,Current health expenditure by health care functions (preliminary data),Million NCU,"38,458"
Austria,Preventive care,Million NCU,843
Azerbaijan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Azerbaijan,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Azerbaijan,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,15
Azerbaijan,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,85
Azerbaijan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
Azerbaijan,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,233
Azerbaijan,External Health Expenditure (EXT) per Capita in US$,,1
Azerbaijan,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,231
Azerbaijan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,36
Belarus,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6
Belarus,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Belarus,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,70
Belarus,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,30
Belarus,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Belarus,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,102
Belarus,External Health Expenditure (EXT) per Capita in US$,,1
Belarus,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,94
Belarus,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,39
Belgium,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10
Belgium,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Belgium,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,77
Belgium,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,23
Belgium,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,8
Belgium,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"1,027"
Belgium,External Health Expenditure (EXT) per Capita in US$,,0
Belgium,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,795
Belgium,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,52
Belgium,Current health expenditure by health care functions (preliminary data),Million NCU,"45,406"
Belgium,Preventive care,Million NCU,983
Bosnia and Herzegovina,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9
Bosnia and Herzegovina,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Bosnia and Herzegovina,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,70
Bosnia and Herzegovina,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,30
Bosnia and Herzegovina,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
Bosnia and Herzegovina,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,136
Bosnia and Herzegovina,External Health Expenditure (EXT) per Capita in US$,,0
Bosnia and Herzegovina,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,134
Bosnia and Herzegovina,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,41
Bosnia and Herzegovina,Current health expenditure by health care functions (preliminary data),Million NCU,"2,802"
Bosnia and Herzegovina,Preventive care,Million NCU,53
Bulgaria,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8
Bulgaria,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Bulgaria,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,52
Bulgaria,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,48
Bulgaria,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Bulgaria,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,320
Bulgaria,External Health Expenditure (EXT) per Capita in US$,,0
Bulgaria,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,309
Bulgaria,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,35
Bulgaria,Current health expenditure by health care functions (preliminary data),Million NCU,"8,181"
Bulgaria,Preventive care,Million NCU,212
Croatia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Croatia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Croatia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,83
Croatia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,17
Croatia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
Croatia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,155
Croatia,External Health Expenditure (EXT) per Capita in US$,,0
Croatia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,99
Croatia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,45
Croatia,Current health expenditure by health care functions (preliminary data),Million NCU,"24,823"
Croatia,Preventive care,Million NCU,776
Cyprus,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Cyprus,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Cyprus,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,42
Cyprus,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,57
Cyprus,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Cyprus,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,990
Cyprus,External Health Expenditure (EXT) per Capita in US$,,7
Cyprus,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,773
Cyprus,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,37
Cyprus,Current health expenditure by health care functions (preliminary data),Million NCU,"1,313"
Cyprus,Preventive care,Million NCU,16
Czech Republic,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Czech Republic,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Czech Republic,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,82
Czech Republic,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,18
Czech Republic,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
Czech Republic,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,269
Czech Republic,External Health Expenditure (EXT) per Capita in US$,,0
Czech Republic,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,219
Czech Republic,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,39
Czech Republic,Current health expenditure by health care functions (preliminary data),Million NCU,"364,985"
Czech Republic,Preventive care,Million NCU,"10,540"
Denmark,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10
Denmark,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Denmark,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,84
Denmark,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,16
Denmark,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,8
Denmark,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,927
Denmark,External Health Expenditure (EXT) per Capita in US$,,0
Denmark,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,797
Denmark,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,51
